bam.file.name,id,image.label,accession,secondary.accession,run.accession,locality,pop,pop.short,sp.short,country.short,side.short,pop.name,latitude,longitude,province,country,genus,species,subsp,sex,pheromones,altitude,sex.code,type,alt.type,size,shape,seq.round,count,mean.depth.wg.withzeros,to.use.bedassle,to.use.pbs,pca,check.pca.of.all.era.mel,path,bam.path,old.name,beagle.indiv.names
15N194.bam,15N194,15N194_d.JPG,,,,San Pedro 1,pedro,ped,era,co,w,era.co.w.ped,3.83691,-77.25734,,Colombia,Heliconius,erato,venus,M,n,4,1,CvlowW,vlo,NA,NA,Curran.WG.17,NA,7.87,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N194.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N194.bam,Ind12
15N195.bam,15N195,15N195_d.JPG,,,,San Pedro 1,pedro,ped,era,co,w,era.co.w.ped,3.83691,-77.25734,,Colombia,Heliconius,erato,venus,M,n,4,1,CvlowW,vlo,NA,NA,Curran.WG.17,NA,7.66,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N195.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N195.bam,Ind13
15N238.bam,15N238,15N238_d.JPG,,,,Amargal 1,amargal,ama,era,co,w,era.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,erato,venus,F,n,76,1,CvlowW,vlo,NA,NA,Curran.16.batch2,,15.78,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N238.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N238.bam,Ind14
15N239.bam,15N239,15N239_d.JPG,,,,Amargal 1,amargal,ama,era,co,w,era.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,erato,venus,F,n,76,1,CvlowW,vlo,NA,NA,Curran.16.batch2,,17.14,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N239.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N239.bam,Ind15
15N240.bam,15N240,15N240_d.JPG,,,,Amargal 1,amargal,ama,mel,co,w,mel.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,melpomene,vulcanus,M,n,76,0,CvlowW,vlo,NA,NA,Curran.16.batch2,,20.8,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N240.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N240.bam,Ind32
15N241.bam,15N241,15N241_d.JPG,,,,Amargal 1,amargal,ama,era,co,w,era.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,erato,venus,F,n,76,1,CvlowW,vlo,NA,NA,Curran.16.batch2,,15.28,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N241.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N241.bam,Ind16
15N260.bam,15N260,15N260_d.JPG,,,,Amargal 1,amargal,ama,mel,co,w,mel.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,melpomene,vulcanus,M,n,76,0,CvlowW,vlo,NA,NA,Curran.16.batch2,,10.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N260.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N260.bam,Ind33
15N261.bam,15N261,15N261_d.JPG,,,,Amargal 1,amargal,ama,era,co,w,era.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,erato,venus,M,n,76,0,CvlowW,vlo,NA,NA,Curran.16.batch2,,15.61,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N261.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N261.bam,Ind17
15N281.bam,15N281,15N281_d.JPG,,,,Amargal Station,amargal,ama,mel,co,w,mel.co.w.ama,5.57339,-77.5017,,Colombia,Heliconius,melpomene,vulcanus,M,n,38,0,CvlowW,vlo,NA,NA,Curran.16.batch2,,20.03,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N281.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N281.bam,Ind34
15N299.bam,15N299,15N299_d.JPG,,,,Amargal 1,amargal,ama,mel,co,w,mel.co.w.ama,5.57187,-77.5021,,Colombia,Heliconius,melpomene,vulcanus,M,n,76,0,CvlowW,vlo,NA,NA,Curran.16.batch2,,20.47,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N299.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N299.bam,Ind35
15N306.bam,15N306,15N306_d.JPG,,,,Amargal 1,amargal,ama,mel,co,w,mel.co.w.ama,5.57187,-77.50211,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,76,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,27.99,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/15N306.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/15N306.bam,Ind36
16N020.bam,16N020,16N020_d.JPG,,,,Playa Flores 3,potes,pot,mel,co,w,mel.co.w.pot,6.38765,-77.38557,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,19,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,29.7,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N020.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N020.bam,Ind37
16N047.bam,16N047,16N047_d.JPG,,,,Playa Flores,potes,pot,mel,co,w,mel.co.w.pot,6.38765,-77.38557,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,30,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,28.67,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N047.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N047.bam,Ind38
16N048.bam,16N048,16N048_d.JPG,,,,Playa Flores,potes,pot,mel,co,w,mel.co.w.pot,6.38765,-77.38557,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,30,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,25.94,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N048.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N048.bam,Ind39
16N063.bam,16N063,16N063_d.JPG,ERS4212630,SAMEA6447067 ,,Cocalito,potes,pot,mel,co,w,mel.co.w.pot,6.3868,-77.40035,,Colombia,Heliconius,melpomene,vulcanus,M,N,24,NA,CvlowW,vlo,NA,NA,BGI.round.4.19,,7.51,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N063.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N063.bam,Ind40
16N066.bam,16N066,16N066_d.JPG,ERS4212631,SAMEA6447068 ,,Cocalito 2 ,potes,pot,mel,co,w,mel.co.w.pot,6.385,-77.40251,,Colombia,Heliconius,melpomene,vulcanus,M,N,29,NA,CvlowW,vlo,NA,NA,BGI.round.4.19,,5.11,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N066.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N066.bam,Ind41
16N068.bam,16N068,16N068_d.JPG,,,,Cocalito,potes,pot,mel,co,w,mel.co.w.pot,6.38504,-77.40251,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,24,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,31.64,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N068.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N068.bam,Ind42
16N077.bam,16N077,16N077_d.JPG,,,,Cocalito,potes,pot,mel,co,w,mel.co.w.pot,6.38504,-77.40251,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,24,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,26.11,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N077.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N077.bam,Ind43
16N078.bam,16N078,16N078_d.JPG,,,,Cocalito,potes,pot,mel,co,w,mel.co.w.pot,6.38504,-77.40251,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,24,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,28.28,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N078.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N078.bam,Ind44
16N080.bam,16N080,16N080_d.JPG,,,,Cocalito,potes,pot,mel,co,w,mel.co.w.pot,6.38504,-77.40251,Choco,Colombia,Heliconius,melpomene,vulcanus,F,n,24,1,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,23.04,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N080.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N080.bam,Ind45
16N091.bam,16N091,16N091_d.JPG,,,,Potes 2 ,potes,pot,mel,co,w,mel.co.w.pot,6.3495,-77.36697,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,39,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,27.32,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N091.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N091.bam,Ind46
16N092.bam,16N092,16N092_d.JPG,ERS4212632,SAMEA6447069 ,,Potes 2 ,potes,pot,mel,co,w,mel.co.w.pot,6.3495,-77.36697,,Colombia,Heliconius,melpomene,vulcanus,F,N,39,NA,CvlowW,vlo,NA,NA,BGI.round.4.19,,9.28,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N092.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N092.bam,Ind47
16N093.bam,16N093,16N093_d.JPG,,,,Potes 2 ,potes,pot,mel,co,w,mel.co.w.pot,6.3495,-77.36697,Choco,Colombia,Heliconius,melpomene,vulcanus,M,n,39,0,CvlowW,vlo,NA,NA,JE.NN.novogene.18,,24.35,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N093.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N093.bam,Ind48
16N094.bam,16N094,16N094_d.JPG,ERS4212633,SAMEA6447070 ,,Potes 2 ,potes,pot,mel,co,w,mel.co.w.pot,6.3495,-77.36697,,Colombia,Heliconius,melpomene,vulcanus,M,N,39,NA,CvlowW,vlo,NA,NA,BGI.round.4.19,,8.3,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/16N094.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/16N094.bam,Ind49
,BC0411_ena,BC0411_d.JPG,,,SRR4032053,"San Pedro de Arajuno, Río Arajuno",jatun,jat,era,ec,e,era.ec.e.jat,-1.09833,-77.58389,Napo,Ecuador,Heliconius,erato,lativitta,M,N,376,NA,ElowE,low,NA,NA,Van Belleghem et al. 2017 NatEcoEvo ,,34.22,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/BC0411_ena.rmmt.rmd.rg.bam,,Ind18
CAM002836.bam,CAM002836,CAM002836_d.JPG,ERS4201831,SAMEA6435638 ,,"Yasuni Research Station,",yasuni,yas,era,ec,e,era.ec.e.yas,-0.6743,-76.3971,Orellana,Ecuador,Heliconius,erato,lativitta,M,n,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382828103,7.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM002836.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM002836.bam,Ind19
CAM002837.bam,CAM002837,CAM002837_d.JPG,ERS4201832,SAMEA6435639 ,,"Yasuni Research Station,",yasuni,yas,era,ec,e,era.ec.e.yas,-0.6743,-76.3971,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382818841,4.18,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM002837.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM002837.bam,Ind20
,CAM002856_ena,CAM002856 _d.JPG,ERS977691,SAMEA3670542 ,ERR1143591,Alluriquin,alluriquin,all,mel,ec,w,mel.ec.w.all,-0.3197,-79.337,Pichincha,Ecuador,Heliconius,melpomene,cythera,M,N,300,NA,ElowW,low,NA,NA,Wallbank et al. 2016 PLOSBio,,25.07,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM002856_ena.rmmt.rmd.rg.bam,,Ind50
,CAM002857_ena,CAM002857_d.JPG,ERS977692,SAMEA3670543,ERR1143592,Alluriquin,alluriquin,all,mel,ec,w,mel.ec.w.all,-0.3197,-79.337,Pichincha,Ecuador,Heliconius,melpomene,cythera,M,N,300,NA,ElowW,low,NA,NA,Wallbank et al. 2016 PLOSBio,,9.49,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM002857_ena.rmmt.rmd.rg.bam,,Ind51
CAM002869.bam,CAM002869,CAM002869_d.JPG,ERS4201833,SAMEA6435640 ,,"Yasuni Research Station,",yasuni,yas,era,ec,e,era.ec.e.yas,-0.6743,-76.3971,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382813659,3.52,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM002869.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM002869.bam,Ind21
CAM011441.bam,CAM011441,CAM011441_d.JPG,ERS4212693,SAMEA6447130 ,,"San Raphael Falls, Baeza-Lago Agrio,",reventador,rev,era,ec,e,era.ec.e.rev,-0.101823,-77.584438,Napo,Ecuador,Heliconius,erato,lativitta,M,N,1312,0,EhighE,hig,NA,NA,Novo.Ec.dec17,382828862,14.98,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM011441.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM011441.bam,Ind22
,CAM016550_ena,CAM016550_d.JPG,ERS977698,,ERR1143598,Y de Misahuallí,jatun,jat,mel,ec,e,mel.ec.e.jat,-1.061383333,-77.66843333,Napo,Ecuador,Heliconius,melpomene,malleti,M,N,440,NA,ElowE,low,NA,NA,Wallbank et al. 2016 PLOSBio,,27.16,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM016550_ena.rmmt.rmd.rg.bam,,Ind52
,CAM017162_ena,CAM017162_d.JPG,ERS977699,,ERR1143599,Y de Misahuallí,jatun,jat,mel,ec,e,mel.ec.e.jat,-1.061383333,-77.66843333,Napo,Ecuador,Heliconius,melpomene,malleti,M,N,440,NA,ElowE,low,NA,NA,Wallbank et al. 2016 PLOSBio,,32.46,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM017162_ena.rmmt.rmd.rg.bam,,Ind53
CAM020769.bam,CAM020769,CAM020769_d.JPG,ERS4201834,SAMEA6435641 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382818891,4.86,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020769.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020769.bam,Ind23
CAM020796.bam,CAM020796,CAM020796_d.JPG,ERS4201835,SAMEA6435642 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382817369,5.01,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020796.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020796.bam,Ind24
CAM020797.bam,CAM020797,CAM020797_d.JPG,ERS4201836,SAMEA6435643 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,F,N,230,1,EvlowE,vlo,NA,NA,BGI.round.2.17,382817299,3.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020797.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020797.bam,Ind25
CAM020798.bam,CAM020798,CAM020798_d.JPG,ERS4201837,SAMEA6435644 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382822189,5.58,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020798.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020798.bam,Ind26
CAM020799.bam,CAM020799,CAM020799_d.JPG,ERS4201838,SAMEA6435645 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,N,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382810466,3.78,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020799.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020799.bam,Ind27
CAM020800.bam,CAM020800,CAM020800_d.JPG,ERS4212713,SAMEA6447150 ,,Anangu Boca del Rio ECD OR,anangu,ana,mel,ec,e,mel.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,melpomene,malleti,F,N,220,1,EvlowE,vlo,NA,NA,BGI.round.3.18,NA,7.08,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020800.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020800.bam,Ind54
CAM020840.bam,CAM020840,CAM020840_d.JPG,ERS4201839,SAMEA6435646 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,M,,230,0,EvlowE,vlo,NA,NA,BGI.round.2.17,382820990,5.09,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020840.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020840.bam,Ind28
CAM020843.bam,CAM020843,CAM020843_d.JPG,ERS4212714,SAMEA6447151 ,,Anangu Boca del Rio ECD OR,anangu,ana,mel,ec,e,mel.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,melpomene,malleti,F,N,220,1,EvlowE,vlo,NA,NA,BGI.round.3.18,NA,7.57,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020843.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020843.bam,Ind55
CAM020854.bam,CAM020854,CAM020854_d.JPG,ERS4201840,SAMEA6435647 ,,Anangu Boca del Rio ECD OR,anangu,ana,era,ec,e,era.ec.e.ana,-0.502982,-76.385212,Orellana,Ecuador,Heliconius,erato,lativitta,F,,230,1,EvlowE,vlo,NA,NA,BGI.round.2.17,382817829,4.05,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM020854.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM020854.bam,Ind29
CAM040015.bam,CAM040015,CAM040015_d.JPG,ERS3935929,SAMEA6135647 ,,Campo Cana,campo,cam,era,co,e,era.co.e.cam,1.21286,-76.68748,Putumayo,Colombia,Heliconius,erato,dignus,M,N,1064,0,ChighE,hig,NA,NA,BGI.round.1.17,382823040,4.59,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040015.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040015.bam,Ind30
CAM040016.bam,CAM040016,CAM040016_d.JPG,ERS3935930,SAMEA6135648 ,,Campo Cana,campo,cam,era,co,e,era.co.e.cam,1.21286,-76.68748,Putumayo,Colombia,Heliconius,erato,dignus,M,Y,1064,0,ChighE,hig,NA,NA,BGI.round.1.17,382817251,3.98,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040016.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040016.bam,Ind31
